WKT,name,description
"POINT (36.9443273 47.6136279)",Russian Training,11/26

The training of newly arrived mobilized servicemen of the armed forces of the russian federation continues, including in the temporarily occupied territory of Ukraine. In the village of Novopetrykivka of the Velykonovosilkivka district of the Donetsk region, it was recorded that tactical exercises and exercises with small arms were conducted with the mobilized occupiers. 

"POINT (36.8286753 47.6859547)",Russians move into houses,11/26

In the period from November 22 to 23 of the current year, in the settlement of Staromlynivka, all civilian houses were inhabited by mobilized invaders.

"POINT (34.6607095 45.7668074)",Firing range,11/26

According to available information, in the temporarily occupied city of Dzhankoy in Crimea, the occupiers have set up a shooting range on the territory of the Kalyniv Regional Landscape Park.

"POINT (36.265558 50.292189)",UAV Attack,
"POINT (37.908092 49.545767)",UAV Attack,
"POINT (37.836136 48.58402)",Missile Strike,
"POINT (35.065194 48.50908)",Missile Strike,
"POINT (35.123348 48.43445)",Missile Strike,
"POINT (37.85272 48.323168)",Strike UAV,
"POINT (37.769606 48.118208)",Airstrike,
"POINT (36.819635 47.832626)",Helicopter Attack,
"POINT (36.045392 47.587424)",Helicopter Attack,
"POINT (38.381016 50.644479)",U Shelling,
"POINT (37.097276 50.372427)",U Shelling,
"POINT (37.662012 50.229768)",U Shelling,
"POINT (37.898955 49.732936)",U Shelling,
"POINT (37.933974 49.686313)",U Shelling,
"POINT (37.92528 49.6589)",U Shelling,
"POINT (37.933848 49.639998)",U Shelling,
"POINT (37.959598 49.592396)",U Shelling,
"POINT (37.947548 49.55064)",U Shelling,
"POINT (37.958583 49.54722)",U Shelling,
"POINT (37.972582 49.538525)",U Shelling,
"POINT (37.960222 49.529167)",U Shelling,
"POINT (37.976015 49.513566)",U Shelling,
"POINT (37.974641 49.479672)",U Shelling,
"POINT (37.980821 49.436379)",U Shelling,
"POINT (38.105791 49.432806)",U Shelling,
"POINT (38.152483 49.41092)",U Shelling,
"POINT (38.099611 49.40958)",U Shelling,
"POINT (38.13257 49.383214)",U Shelling,
"POINT (38.167246 49.301792)",U Shelling,
"POINT (38.172052 49.25206)",U Shelling,
"POINT (38.069398 49.209022)",U Shelling,
"POINT (38.095148 49.204536)",U Shelling,
"POINT (38.139093 49.13809)",U Shelling,
"POINT (38.157632 49.120122)",U Shelling,
"POINT (38.184412 49.098097)",U Shelling,
"POINT (38.185785 49.065715)",U Shelling,
"POINT (38.168619 49.031062)",U Shelling,
"POINT (38.224924 49.02746)",U Shelling,
"POINT (38.113687 48.996385)",U Shelling,
"POINT (38.281915 48.995934)",U Shelling,
"POINT (38.238129 48.93916)",U Shelling,
"POINT (38.272602 48.8756)",U Shelling,
"POINT (38.324927 48.862595)",U Shelling,
"POINT (38.274802 48.850171)",U Shelling,
"POINT (38.305357 48.842941)",U Shelling,
"POINT (38.297804 48.814915)",U Shelling,
"POINT (38.303485 48.80089)",U Shelling,
"POINT (38.296275 48.792756)",U Shelling,
"POINT (38.224253 48.732338)",U Shelling,
"POINT (38.180994 48.715351)",U Shelling,
"POINT (38.156962 48.702891)",U Shelling,
"POINT (38.104605 48.67456)",U Shelling,
"POINT (38.10203 48.6692)",U Shelling,
"POINT (38.10409 48.66311)",U Shelling,
"POINT (38.09276 48.65506)",U Shelling,
"POINT (38.059115 48.634984)",U Shelling,
"POINT (38.135726 48.63252)",U Shelling,
"POINT (38.041948 48.623979)",U Shelling,
"POINT (38.043837 48.620348)",U Shelling,
"POINT (38.147481 48.617738)",U Shelling,
"POINT (38.069243 48.604686)",U Shelling,
"POINT (38.069414 48.600599)",U Shelling,
"POINT (38.053107 48.580729)",U Shelling,
"POINT (38.04109 48.575618)",U Shelling,
"POINT (38.162931 48.563919)",U Shelling,
"POINT (38.029035 48.56107)",U Shelling,
"POINT (38.060449 48.55607)",U Shelling,
"POINT (38.031438 48.553353)",U Shelling,
"POINT (38.155721 48.548239)",U Shelling,
"POINT (38.017534 48.547216)",U Shelling,
"POINT (38.000883 48.529599)",U Shelling,
"POINT (38.044828 48.528462)",U Shelling,
"POINT (38.0668 48.521641)",U Shelling,
"POINT (37.996419 48.507995)",U Shelling,
"POINT (37.990264 48.493987)",U Shelling,
"POINT (37.974814 48.489209)",U Shelling,
"POINT (37.984427 48.469409)",U Shelling,
"POINT (37.973441 48.453472)",U Shelling,
"POINT (37.960738 48.440036)",U Shelling,
"POINT (37.965909 48.403181)",U Shelling,
"POINT (38.075626 48.402764)",U Shelling,
"POINT (37.951832 48.389503)",U Shelling,
"POINT (38.045903 48.357803)",U Shelling,
"POINT (37.88532 48.3274)",U Shelling,
"POINT (37.878705 48.310102)",U Shelling,
"POINT (37.851458 48.26414)",U Shelling,
"POINT (37.79687 48.241966)",U Shelling,
"POINT (37.749835 48.23624)",U Shelling,
"POINT (37.770063 48.23208)",U Shelling,
"POINT (37.750178 48.222756)",U Shelling,
"POINT (37.784854 48.212462)",U Shelling,
"POINT (37.798587 48.206056)",U Shelling,
"POINT (37.975055 48.202623)",U Shelling,
"POINT (37.78863 48.198047)",U Shelling,
"POINT (37.79584 48.186603)",U Shelling,
"POINT (37.807342 48.181338)",U Shelling,
"POINT (37.80408 48.1738)",U Shelling,
"POINT (37.819186 48.142636)",U Shelling,
"POINT (37.824851 48.12419)",U Shelling,
"POINT (37.772021 48.102223)",U Shelling,
"POINT (37.683444 48.096262)",U Shelling,
"POINT (37.726359 48.09557)",U Shelling,
"POINT (37.707133 48.094656)",U Shelling,
"POINT (37.666964 48.092822)",U Shelling,
"POINT (37.751422 48.090987)",U Shelling,
"POINT (37.660784 48.075162)",U Shelling,
"POINT (37.642245 48.069427)",U Shelling,
"POINT (37.651515 48.065067)",U Shelling,
"POINT (37.672114 48.06506)",U Shelling,
"POINT (37.632632 48.054742)",U Shelling,
"POINT (37.604238 48.05289)",U Shelling,
"POINT (37.600703 48.048545)",U Shelling,
"POINT (37.657351 48.020537)",U Shelling,
"POINT (37.544398 47.99619)",U Shelling,
"POINT (37.586627 47.99596)",U Shelling,
"POINT (37.550234 47.988838)",U Shelling,
"POINT (37.512274 47.94382)",U Shelling,
"POINT (37.507811 47.935548)",U Shelling,
"POINT (37.523947 47.93255)",U Shelling,
"POINT (37.53047 47.853828)",U Shelling,
"POINT (37.506516 47.83976)",U Shelling,
"POINT (37.568236 47.82848)",U Shelling,
"POINT (37.544203 47.7932)",U Shelling,
"POINT (36.79802 47.78751)",U Shelling,
"POINT (37.488585 47.784899)",U Shelling,
"POINT (37.65544 47.75444)",U Shelling,
"POINT (37.220185 47.75281)",U Shelling,
"POINT (37.230406 47.75259)",U Shelling,
"POINT (37.297011 47.749823)",U Shelling,
"POINT (36.813813 47.746896)",U Shelling,
"POINT (37.224226 47.745206)",U Shelling,
"POINT (37.363615 47.741513)",U Shelling,
"POINT (37.252457 47.73619)",U Shelling,
"POINT (37.036496 47.729931)",U Shelling,
"POINT (37.393141 47.72812)",U Shelling,
"POINT (36.603013 47.706019)",U Shelling,
"POINT (36.569368 47.696546)",U Shelling,
"POINT (37.499571 47.69393)",U Shelling,
"POINT (37.30731 47.649543)",U Shelling,
"POINT (37.34405 47.6485)",U Shelling,
"POINT (37.384901 47.633813)",U Shelling,
"POINT (36.3723 47.626252)",U Shelling,
"POINT (36.358788 47.62292)",U Shelling,
"POINT (36.403886 47.60588)",U Shelling,
"POINT (36.355821 47.579491)",U Shelling,
"POINT (36.113435 47.571152)",U Shelling,
"POINT (36.304322 47.554472)",U Shelling,
"POINT (36.264497 47.53037)",U Shelling,
"POINT (35.300447 47.481203)",U Shelling,
"POINT (35.72136 47.465886)",U Shelling,
"POINT (36.245958 47.465422)",U Shelling,
"POINT (34.477845 47.46078)",U Shelling,
"POINT (34.662848 47.46036)",U Shelling,
"POINT (36.256944 47.448244)",U Shelling,
"POINT (35.738061 47.44816)",U Shelling,
"POINT (35.367738 47.432918)",U Shelling,
"POINT (34.626161 47.413407)",U Shelling,
"POINT (36.423112 47.398535)",U Shelling,
"POINT (34.080964 47.38459)",U Shelling,
"POINT (36.629792 47.377151)",U Shelling,
"POINT (35.529786 47.358549)",U Shelling,
"POINT (35.706941 47.278484)",U Shelling,
"POINT (33.988819 47.201662)",U Shelling,
"POINT (33.713223 46.93978)",U Shelling,
"POINT (33.469715 46.804577)",U Shelling,
"POINT (33.433512 46.7896)",U Shelling,
"POINT (33.38595 46.763369)",U Shelling,
"POINT (32.993183 46.702019)",U Shelling,
"POINT (32.761478 46.62568)",U Shelling,
"POINT (32.711902 46.60829)",U Shelling,
"POINT (31.585138 46.53653)",U Shelling,
"POINT (32.523156 46.51988)",U Shelling,
"POINT (31.876941 46.50346)",U Shelling,
"POINT (32.490661 46.500654)",U Shelling,
"POINT (32.228362 46.45526)",U Shelling,
"POINT (36.195662 50.344134)",R Shelling,
"POINT (36.397193 50.302268)",R Shelling,
"POINT (36.841199 50.29701)",R Shelling,
"POINT (36.946889 50.296334)",R Shelling,
"POINT (36.908437 50.283611)",R Shelling,
"POINT (36.790297 50.242363)",R Shelling,
"POINT (36.403716 50.21117)",R Shelling,
"POINT (37.687226 49.853649)",R Shelling,
"POINT (37.703577 49.835961)",R Shelling,
"POINT (37.696024 49.764606)",R Shelling,
"POINT (37.698771 49.726004)",R Shelling,
"POINT (37.596588 49.715104)",R Shelling,
"POINT (37.863566 49.714906)",R Shelling,
"POINT (37.635585 49.71391)",R Shelling,
"POINT (37.877985 49.68826)",R Shelling,
"POINT (37.889187 49.642115)",R Shelling,
"POINT (37.914119 49.637681)",R Shelling,
"POINT (37.904765 49.624027)",R Shelling,
"POINT (37.880948 49.600745)",R Shelling,
"POINT (37.919612 49.57315)",R Shelling,
"POINT (37.938396 49.551752)",R Shelling,
"POINT (37.88987 49.5445)",R Shelling,
"POINT (37.941585 49.539084)",R Shelling,
"POINT (37.947764 49.525491)",R Shelling,
"POINT (37.958926 49.51624)",R Shelling,
"POINT (37.93223 49.513144)",R Shelling,
"POINT (37.919127 49.488707)",R Shelling,
"POINT (37.905794 49.482818)",R Shelling,
"POINT (37.930857 49.480811)",R Shelling,
"POINT (37.893778 49.46207)",R Shelling,
"POINT (37.908541 49.444662)",R Shelling,
"POINT (37.897898 49.423452)",R Shelling,
"POINT (37.938 49.340833)",R Shelling,
"POINT (38.001858 49.31443)",R Shelling,
"POINT (37.994658 49.232008)",R Shelling,
"POINT (38.064398 49.218092)",R Shelling,
"POINT (38.007761 49.217119)",R Shelling,
"POINT (38.059934 49.208616)",R Shelling,
"POINT (38.025614 49.201868)",R Shelling,
"POINT (38.089117 49.20048)",R Shelling,
"POINT (38.081049 49.200148)",R Shelling,
"POINT (38.081446 49.182854)",R Shelling,
"POINT (38.027674 49.17943)",R Shelling,
"POINT (38.086391 49.15881)",R Shelling,
"POINT (38.123332 49.129416)",R Shelling,
"POINT (38.104792 49.123125)",R Shelling,
"POINT (38.106166 49.108294)",R Shelling,
"POINT (37.970767 49.097086)",R Shelling,
"POINT (38.12771 49.096449)",R Shelling,
"POINT (37.956594 49.069526)",R Shelling,
"POINT (37.951101 49.021819)",R Shelling,
"POINT (37.986464 49.018667)",R Shelling,
"POINT (38.013243 48.992993)",R Shelling,
"POINT (38.093333 48.989966)",R Shelling,
"POINT (38.178662 48.987992)",R Shelling,
"POINT (38.112903 48.979827)",R Shelling,
"POINT (38.224396 48.9669)",R Shelling,
"POINT (38.230213 48.929684)",R Shelling,
"POINT (38.251023 48.922702)",R Shelling,
"POINT (38.183223 48.922118)",R Shelling,
"POINT (37.727008 48.90902)",R Shelling,
"POINT (38.256221 48.906393)",R Shelling,
"POINT (38.217746 48.86384)",R Shelling,
"POINT (38.171397 48.86361)",R Shelling,
"POINT (38.200236 48.858871)",R Shelling,
"POINT (38.243969 48.820881)",R Shelling,
"POINT (38.262852 48.810481)",R Shelling,
"POINT (38.243283 48.806864)",R Shelling,
"POINT (38.284494 48.80492)",R Shelling,
"POINT (38.285168 48.798497)",R Shelling,
"POINT (38.212042 48.73389)",R Shelling,
"POINT (38.202902 48.72815)",R Shelling,
"POINT (38.133208 48.720231)",R Shelling,
"POINT (38.148314 48.713662)",R Shelling,
"POINT (38.139731 48.703694)",R Shelling,
"POINT (38.077964 48.684835)",R Shelling,
"POINT (38.099184 48.68209)",R Shelling,
"POINT (38.091446 48.66325)",R Shelling,
"POINT (38.066097 48.658042)",R Shelling,
"POINT (38.041915 48.645834)",R Shelling,
"POINT (38.046378 48.634945)",R Shelling,
"POINT (38.030242 48.633129)",R Shelling,
"POINT (38.023996 48.616548)",R Shelling,
"POINT (37.943038 48.60135)",R Shelling,
"POINT (37.905272 48.6009)",R Shelling,
"POINT (38.050776 48.600884)",R Shelling,
"POINT (38.039789 48.592937)",R Shelling,
"POINT (37.848109 48.592726)",R Shelling,
