WKT,name,description
"POINT (32.6459274 52.2601908)",Shelling,
"POINT (33.2845323 52.3062613)",Shelling,
"POINT (34.1555747 51.6231232)",Shelling,
"POINT (34.1807964 51.5410221)",Shelling,
"POINT (34.6458794 51.1519385)",Shelling,
"POINT (34.3301161 51.1631258)",Shelling,
"POINT (34.2240246 51.2225415)",Shelling,
"POINT (35.4547799 50.7020889)",Shelling,
"POINT (36.2896655 50.0371181)",Shelling,
"POINT (36.1269305 50.1124744)",Shelling,
"POINT (36.0994647 50.1276635)",Shelling,
"POINT (36.3322375 49.9742307)",Shelling,
"POINT (36.3270877 50.0086635)",Shelling,
"POINT (35.9633095 50.2562911)",Shelling,
"POINT (35.9828789 50.2709956)",Shelling,
"POINT (35.9766991 50.3067505)",Shelling,
"POINT (36.2709267 50.200614)",Shelling,
"POINT (36.2757332 50.1785229)",Shelling,
"POINT (36.3073189 50.1886355)",Shelling,
"POINT (36.3976128 50.1712669)",Shelling,
"POINT (36.4230187 50.1684081)",Shelling,
"POINT (36.4353783 50.1415716)",Shelling,
"POINT (36.4542611 50.1340899)",Shelling,
"POINT (36.4916832 50.1255065)",Shelling,
"POINT (36.5254762 50.1150299)",Shelling,
"POINT (36.541465 50.1248462)",Shelling,
"POINT (36.5606911 50.1171417)",Shelling,
"POINT (36.3989861 50.1367307)",Shelling,
"POINT (36.3708336 50.1217646)",Shelling,
"POINT (36.3866265 50.1078947)",Shelling,
"POINT (36.3910897 50.0891751)",Shelling,
"POINT (36.4110024 50.103711)",Shelling,
"POINT (36.3612206 50.0984257)",Shelling,
"POINT (36.0908116 50.3991282)",Shelling,
"POINT (36.066779 50.3783333)",Shelling,
"POINT (36.0468663 50.3984717)",Shelling,
"POINT (36.294406 50.145527)",Shelling,
"POINT (36.2703734 50.1459671)",Shelling,
"POINT (36.7605856 50.0662139)",Shelling,
"POINT (36.7925147 50.0999201)",Shelling,
"POINT (36.7890814 50.0719434)",Shelling,
"POINT (36.7963466 50.0789112)",Shelling,
"POINT (36.2085226 50.2544879)",Shelling,
"POINT (36.1717851 50.2615116)",Shelling,
"POINT (36.1676672 50.2450479)",Shelling,
"POINT (36.2016562 50.2391195)",Shelling,
"POINT (36.1511877 50.2252837)",Shelling,
"POINT (36.1450079 50.192545)",Shelling,
"POINT (36.1796835 50.2055113)",Shelling,
"POINT (36.8045863 50.1520021)",Shelling,
"POINT (36.8048743 50.1415245)",Shelling,
"POINT (36.7863348 50.1459249)",Shelling,
"POINT (36.6623953 50.1252392)",Shelling,
"POINT (36.639736 50.1144527)",Shelling,
"POINT (36.7959477 50.147245)",Air Strike,
"POINT (36.4485053 50.1157737)",Point 56,
"POINT (36.4485362 49.981654)",Shelling,
"POINT (36.2724234 50.1157614)",Shelling,
"POINT (36.9102106 49.7970047)",Shelling,
"POINT (36.8947611 49.7852578)",Shelling,
"POINT (36.9823084 49.8156167)",Shelling,
"POINT (36.8039178 49.7571445)",Shelling,
"POINT (36.7879877 49.7482251)",Shelling,
"POINT (36.734086 49.8043175)",Shelling,
"POINT (36.7042169 49.7861444)",Shelling,
"POINT (36.7701333 49.5131137)",Shelling,
"POINT (36.7433541 49.506203)",Shelling,
"POINT (36.8122296 49.3702271)",Shelling,
"POINT (36.8324856 49.3480896)",Shelling,
"POINT (36.7485087 49.6487521)",Air Strike,
"POINT (36.9104808 49.1157915)",Shelling,
