WKT,name,description
"POINT (32.89049 46.12829 0.0)",Missile Strike,
"POINT (31.996161 46.988756 0.0)",Missile Strike,
"POINT (34.37029 47.577333 0.0)",Missile Strike,
"POINT (32.010324 46.96826 0.0)",Missile Strike,
"POINT (34.416639 47.611599 0.0)",Missile Strike,
"POINT (31.993157 46.968494 0.0)",Missile Strike,
"POINT (33.151369 46.428024 0.0)",Missile Strike,
"POINT (37.83927 48.312396 0.0)",Air Strike,
"POINT (37.521131 47.942367 0.0)",Air Strike,
"POINT (37.224045 47.725149 0.0)",Air Strike,
"POINT (35.567839 47.516291 0.0)",Air Strike,
"POINT (35.460318 47.52877 0.0)",Air Strike,
"POINT (37.765133 48.131409 0.0)",Air Strike,
"POINT (38.035629 48.598754 0.0)",Air Strike,
"POINT (37.843067 48.270538 0.0)",Air Strike,
"POINT (38.11322 48.628943 0.0)",Air Strike,
"POINT (38.233081 48.805522 0.0)",Air Strike,
"POINT (38.197376 48.919808 0.0)",Air Strike,
"POINT (36.791192 50.085247 0.0)",Air Strike,
"POINT (33.140792 47.197563 0.0)",Air Strike,
"POINT (33.103026 47.159409 0.0)",Air Strike,
"POINT (38.180255 48.918706 0.0)",Recon UAV,
"POINT (35.374502 47.578329 0.0)",Recon UAV,
"POINT (36.190601 50.242832 0.0)",Recon UAV,
"POINT (36.061005 50.299158 0.0)",Recon UAV,
"POINT (36.139437 50.246746 0.0)",Recon UAV,
"POINT (35.934054 48.501687 0.0)",Recon UAV,
"POINT (37.583154 48.707498 0.0)",Recon UAV,
"POINT (36.523054 48.565058 0.0)",Recon UAV,
"POINT (35.765003 47.560001 0.0)",Recon UAV,
"POINT (35.513004 47.630616 0.0)",Recon UAV,
"POINT (38.145508 48.62031 0.0)",Recon UAV,
"POINT (37.772546 48.12165 0.0)",Recon UAV,
"POINT (32.698235 52.210116 0.0)",Recon UAV,
"POINT (36.108869 47.573659 0.0)",Recon UAV,
"POINT (37.30521 48.8053 0.0)",Shelling,
"POINT (37.922578 48.680563 0.0)",Shelling,
"POINT (38.096189 48.682564 0.0)",Shelling,
"POINT (37.76357 48.67409 0.0)",Shelling,
"POINT (37.743081 48.702847 0.0)",Shelling,
"POINT (37.71579 48.738934 0.0)",Shelling,
"POINT (37.797097 48.448599 0.0)",Shelling,
"POINT (37.56512 48.18499 0.0)",Shelling,
"POINT (37.45238 48.12096 0.0)",Shelling,
"POINT (37.38064 48.13309 0.0)",Shelling,
"POINT (37.517116 47.926706 0.0)",Shelling,
"POINT (37.51041 47.94033 0.0)",Shelling,
"POINT (37.50792 47.95249 0.0)",Shelling,
"POINT (37.43605 47.98458 0.0)",Shelling,
"POINT (37.43471 47.99064 0.0)",Shelling,
"POINT (37.16621 48.07283 0.0)",Shelling,
"POINT (37.66938 47.56924 0.0)",Shelling,
"POINT (35.39564 47.47632 0.0)",Shelling,
"POINT (36.835207 47.834459 0.0)",Shelling,
"POINT (36.82898 47.83685 0.0)",Shelling,
"POINT (36.491453 47.85798 0.0)",Shelling,
"POINT (31.986241 46.824055 0.0)",Shelling,
"POINT (31.99263 46.83153 0.0)",Shelling,
"POINT (32.27184 46.7367 0.0)",Shelling,
"POINT (32.52138 46.89983 0.0)",Shelling,
"POINT (32.69875 46.90538 0.0)",Shelling,
"POINT (32.90851 47.23644 0.0)",Shelling,
"POINT (32.78717 47.15729 0.0)",Shelling,
"POINT (33.48581 47.1596 0.0)",Shelling,
"POINT (33.882989 47.418468 0.0)",Shelling,
"POINT (33.917321 47.42776 0.0)",Shelling,
"POINT (33.403024 47.449588 0.0)",Shelling,
"POINT (33.389671 47.470154 0.0)",Shelling,
"POINT (33.123903 47.288216 0.0)",Shelling,
