WKT,name,description
"POINT (34.36615 51.54683)",51.54683	34.36615,
"POINT (33.35086 50.22763)",50.22763	33.35086,
"POINT (33.40051 50.23)",50.23	33.40051,
"POINT (36.86607 50.15689)",50.15689	36.86607,
"POINT (36.78875 49.7207)",49.7207	36.78875,
"POINT (31.9179051 46.7280113)",46.73135	31.91945,
"POINT (38.4802369 48.9448327)",Heavy Fighting,
"POINT (38.5044841 48.9428314)",Heavy Fighting,
"POINT (38.484743 48.9380111)",Heavy Fighting,
"POINT (36.6670359 50.1917423)",Heavy Fighting,
"POINT (37.8552802 48.1703281)",Tos-1 Countery Battery location,
"POINT (38.5530509 48.8178945)",Su-25 Bombing,
"POINT (37.5072966 47.9329849)",Su-25 Bombing,
"POINT (37.5002583 47.8503973)",Su-25 Bombing,
"POINT (35.3909721 47.5371813)",Su-25 Bombing,
"POINT (37.3015112 47.9845141)",Su-25 Bombing,
"POINT (38.5139989 48.7293827)",KA-52 Attack,
"POINT (38.4855031 48.8049639)",KA-52 Attack,
"POINT (38.1654395 48.7041694)",KA-52 Attack,
"POINT (38.2520596 48.7536296)",KA-52 Attack,
"POINT (38.1657997 48.5579647)",KA-52 Attack,
"POINT (38.4436863 48.9003455)",Tochka-U,Unknown location
"POINT (37.542 48.7278889)",Tochka-U,
"POINT (37.7068056 48.5236667)",Tochka-U,
"POINT (38.0139858 48.6353838)",Tochka-U,Unknown location
"POINT (37.6563333 47.9398056)",Explosions!,
"LINESTRING (37.2079243 49.042445, 37.1736779 49.0409821, 37.1739354 49.0359181, 37.1978821 49.0370436, 37.1921315 49.034624, 37.1978821 49.0370436, 37.1915307 49.0392942)",Russian Attack, repelled,
"LINESTRING (37.6354208 49.0632826, 37.6125898 49.062664, 37.5971403 49.059177, 37.5997152 49.061033, 37.600316 49.0585021, 37.5970545 49.0592333)",Russian Advance,
"LINESTRING (38.5737721 48.8096118, 38.5629575 48.815377, 38.5670773 48.8176377, 38.577892 48.812438, 38.5749738 48.8162813, 38.5729138 48.8132293, 38.5782353 48.812438)",Russian Attack, Repelled,
"LINESTRING (37.7608315 48.9288631, 37.7469269 48.9220394, 37.7512184 48.9195579, 37.7647797 48.9249157, 37.7630631 48.923111, 37.7614323 48.9254232, 37.7646938 48.9250848)",Russian Attack, Repelled,
"LINESTRING (37.4585059 49.081501, 37.4638274 49.0693003, 37.4642566 49.0712683, 37.4614242 49.0708747, 37.4637416 49.0691878)",Russian attack, capture,
"LINESTRING (38.5539427 48.6654251, 38.5216703 48.6880949, 38.5316267 48.6862817, 38.5216703 48.6822017, 38.5216703 48.6883215)",Heavy Fighting,
"LINESTRING (37.7254713 48.9685871, 37.7131117 48.9582184, 37.7140558 48.960529, 37.7162016 48.9587256, 37.7132833 48.9582184)",Russian Capture,6/4
"LINESTRING (37.7976996 48.9182919, 37.7829367 48.9088154, 37.7843959 48.9114668, 37.7866275 48.9086462, 37.7829367 48.9088154)",Russian Capture,
"LINESTRING (37.4907611 49.0883158, 37.5027774 49.0612152, 37.5034641 49.0644208, 37.5000308 49.0631273, 37.5027774 49.0612152)",Russian Advance,
"LINESTRING (37.5463718 49.0689204, 37.5467152 49.0564353, 37.5477451 49.0584039, 37.5448269 49.0581789, 37.546801 49.0562666)",Russian Advance,
"LINESTRING (37.429258 49.0448241, 37.4484841 49.0358781, 37.4519173 49.0389728, 37.4392144 49.0452742, 37.4420897 49.0448804, 37.4408023 49.0435865, 37.4393002 49.045218)",Russian Attack, repelled,
"LINESTRING (38.4121888 48.7001631, 38.4308569 48.7022307, 38.4286253 48.7016076, 38.428282 48.7029388, 38.4309428 48.7022307)",Russian Advance,
"POINT (35.2792912 50.298266)",Shelling,
"POINT (34.1519593 51.621977)",Shelling,
"POINT (37.5908368 49.0608595)",Shelling,https://t.me/Tsaplienko/9465
"POINT (37.60322 47.96089)",Shelling,
"POINT (37.88434 48.08633)",Shelling,
"POINT (36.41144 49.95011)",Shelling,
"POINT (36.74577 49.4784)",Shelling,
"POINT (38.07723 48.46936)",Shelling,
"POINT (38.25196 48.55476)",Shelling,
"POINT (38.28038 48.58606)",Shelling,
"POINT (38.50849 48.71213)",Shelling,
"POINT (38.54331 48.92966)",Shelling,
"POINT (38.47874 48.95086)",Shelling,
"POINT (37.52925 48.98994)",Shelling,
