WKT,name,description
"POINT (35.078165 48.192861 0.0)",Air Defense!,The Kh-59MK2 missile and three kamikaze drones were negated, which were going to destroy our energy infrastructure. "Shakhed" was shot down in the Dnipro and Kamian districts, the missile - on the approach to the Dnipro.
"POINT (31.732236 46.679437 0.0)",Air Defense!,Six enemy "Shahed-136" drones were destroyed by the forces and means of anti-aircraft defense in the Mykolaiv region, and one more by the soldiers of the National Guard of Ukraine.
"POINT (30.506916 50.501092 0.0)",Shahed Strike,At night, the Russians attacked Kyiv region with kamikaze drones. Our defenders managed to destroy 22 aerial targets.

In the capital, the air alert lasted for more than four hours. The head of OVA reported

that the enemy was trying to target critical infrastructure.
"POINT (39.614453 50.204536 0.0)",Air Defense,Russian air defense shoots down TU-143 in rossosh, voronezh, russia
"POINT (35.354597 45.051699 0.0)",Air Defense,
"POINT (34.418741 45.704569 0.0)",Air Defense,
"POINT (33.566714 44.691408 0.0)",Air Defense,
"POINT (33.99626 45.000062 0.0)",Air Defense,
"POINT (33.606845 45.093446 0.0)",Air Defense,
"POINT (37.954676 48.052346 0.0)",Missile Strike,
"POINT (38.465307 48.048936 0.0)",Missile Strike,
"POINT (38.137258 48.042141 0.0)",Missile Strike,
"POINT (35.714612 47.268206 0.0)",Missile Strike,
"POINT (35.587755 47.215436 0.0)",Missile Strike,
"POINT (35.307089 46.879833 0.0)",Missile Strike,
"POINT (36.757061 46.81449 0.0)",Missile Strike,
"POINT (32.913984 46.11926 0.0)",Missile Strike,
"POINT (38.19948 48.744793 0.0)",Airstrike,
"POINT (37.763657 49.844061 0.0)",U Shelling,
"POINT (37.742371 49.836533 0.0)",U Shelling,
"POINT (37.710099 49.79555 0.0)",U Shelling,
"POINT (37.702203 49.789234 0.0)",U Shelling,
"POINT (37.943215 49.69061 0.0)",U Shelling,
"POINT (37.956472 49.54703 0.0)",U Shelling,
"POINT (37.958769 49.525731 0.0)",U Shelling,
"POINT (37.954305 49.521497 0.0)",U Shelling,
"POINT (37.960611 49.51788 0.0)",U Shelling,
"POINT (37.983262 49.444488 0.0)",U Shelling,
"POINT (37.951288 49.406997 0.0)",U Shelling,
"POINT (37.962662 49.363838 0.0)",U Shelling,
"POINT (38.066815 49.20743 0.0)",U Shelling,
"POINT (38.084895 49.204839 0.0)",U Shelling,
"POINT (38.082835 49.189359 0.0)",U Shelling,
"POINT (38.12884 49.144686 0.0)",U Shelling,
"POINT (38.147036 49.128963 0.0)",U Shelling,
"POINT (38.175875 49.12065 0.0)",U Shelling,
"POINT (38.213104 49.060462 0.0)",U Shelling,
"POINT (38.217908 49.045273 0.0)",U Shelling,
"POINT (38.205551 49.03571 0.0)",U Shelling,
"POINT (38.257736 49.034359 0.0)",U Shelling,
"POINT (38.195251 49.02535 0.0)",U Shelling,
"POINT (38.137573 49.008918 0.0)",U Shelling,
"POINT (38.38603 49.004657 0.0)",U Shelling,
"POINT (38.252586 48.944469 0.0)",U Shelling,
"POINT (38.266319 48.878357 0.0)",U Shelling,
"POINT (38.296531 48.845607 0.0)",U Shelling,
"POINT (38.248533 48.778835 0.0)",U Shelling,
"POINT (38.138806 48.735387 0.0)",U Shelling,
"POINT (38.205225 48.73377 0.0)",U Shelling,
"POINT (38.105537 48.73337 0.0)",U Shelling,
"POINT (38.137089 48.717269 0.0)",U Shelling,
"POINT (38.12103 48.716966 0.0)",U Shelling,
"POINT (38.116833 48.700278 0.0)",U Shelling,
"POINT (38.098867 48.681495 0.0)",U Shelling,
"POINT (38.108137 48.676734 0.0)",U Shelling,
"POINT (38.100584 48.675261 0.0)",U Shelling,
"POINT (38.109338 48.67186 0.0)",U Shelling,
"POINT (38.101442 48.668573 0.0)",U Shelling,
"POINT (38.107622 48.660296 0.0)",U Shelling,
"POINT (38.039829 48.634215 0.0)",U Shelling,
"POINT (38.033306 48.633421 0.0)",U Shelling,
"POINT (38.030559 48.628542 0.0)",U Shelling,
"POINT (38.036395 48.628202 0.0)",U Shelling,
"POINT (38.030387 48.61345 0.0)",U Shelling,
"POINT (38.040859 48.608343 0.0)",U Shelling,
"POINT (38.035045 48.607233 0.0)",U Shelling,
"POINT (38.042747 48.601078 0.0)",U Shelling,
"POINT (38.047271 48.593221 0.0)",U Shelling,
"POINT (38.04384 48.585056 0.0)",U Shelling,
"POINT (38.031052 48.57811 0.0)",U Shelling,
"POINT (38.025652 48.576429 0.0)",U Shelling,
"POINT (38.029136 48.57602 0.0)",U Shelling,
"POINT (38.030733 48.573505 0.0)",U Shelling,
"POINT (38.025481 48.565752 0.0)",U Shelling,
"POINT (38.021653 48.55937 0.0)",U Shelling,
"POINT (38.016726 48.553255 0.0)",U Shelling,
"POINT (38.019644 48.549846 0.0)",U Shelling,
"POINT (37.984357 48.53751 0.0)",U Shelling,
"POINT (37.979611 48.525978 0.0)",U Shelling,
"POINT (37.973725 48.522336 0.0)",U Shelling,
"POINT (37.974927 48.516537 0.0)",U Shelling,
"POINT (37.944025 48.474243 0.0)",U Shelling,
"POINT (37.955784 48.472649 0.0)",U Shelling,
"POINT (37.946578 48.47032 0.0)",U Shelling,
"POINT (37.950033 48.469292 0.0)",U Shelling,
"POINT (37.939647 48.452329 0.0)",U Shelling,
"POINT (37.937588 48.445727 0.0)",U Shelling,
"POINT (37.963425 48.39655 0.0)",U Shelling,
"POINT (37.84764 48.268578 0.0)",U Shelling,
"POINT (37.799222 48.211101 0.0)",U Shelling,
"POINT (37.943452 48.127803 0.0)",U Shelling,
"POINT (37.823058 48.127329 0.0)",U Shelling,
"POINT (37.883714 48.119553 0.0)",U Shelling,
"POINT (37.698547 48.10086 0.0)",U Shelling,
"POINT (37.691909 48.09844 0.0)",U Shelling,
"POINT (37.716972 48.09753 0.0)",U Shelling,
"POINT (37.707358 48.094893 0.0)",U Shelling,
"POINT (37.674743 48.094664 0.0)",U Shelling,
"POINT (37.820097 48.08354 0.0)",U Shelling,
"POINT (37.952379 48.081492 0.0)",U Shelling,
"POINT (37.91324 48.061304 0.0)",U Shelling,
"POINT (37.595787 48.056557 0.0)",U Shelling,
"POINT (37.761491 48.050748 0.0)",U Shelling,
"POINT (37.587151 48.03761 0.0)",U Shelling,
"POINT (37.819856 48.021364 0.0)",U Shelling,
"POINT (37.508946 47.948219 0.0)",U Shelling,
"POINT (37.509162 47.94226 0.0)",U Shelling,
"POINT (37.515212 47.940687 0.0)",U Shelling,
"POINT (37.509976 47.938962 0.0)",U Shelling,
"POINT (37.528496 47.88585 0.0)",U Shelling,
"POINT (37.536846 47.86408 0.0)",U Shelling,
"POINT (36.809616 47.815477 0.0)",U Shelling,
"POINT (36.820602 47.80833 0.0)",U Shelling,
"POINT (36.637611 47.778576 0.0)",U Shelling,
"POINT (37.296404 47.764474 0.0)",U Shelling,
"POINT (37.291941 47.758243 0.0)",U Shelling,
"POINT (37.272028 47.757781 0.0)",U Shelling,
"POINT (37.226023 47.75605 0.0)",U Shelling,
"POINT (36.964455 47.754577 0.0)",U Shelling,
"POINT (37.23701 47.748087 0.0)",U Shelling,
"POINT (37.044106 47.735646 0.0)",U Shelling,
"POINT (36.592293 47.712089 0.0)",U Shelling,
"POINT (36.347847 47.62747 0.0)",U Shelling,
"POINT (36.295923 47.564461 0.0)",U Shelling,
"POINT (36.243051 47.562028 0.0)",U Shelling,
"POINT (36.2791 47.562 0.0)",U Shelling,
"POINT (36.262106 47.560638 0.0)",U Shelling,
"POINT (36.297468 47.560522 0.0)",U Shelling,
"POINT (36.262106 47.556931 0.0)",U Shelling,
"POINT (36.254381 47.556699 0.0)",U Shelling,
"POINT (34.63555 47.518724 0.0)",U Shelling,
"POINT (34.663016 47.500636 0.0)",U Shelling,
"POINT (35.730361 47.463451 0.0)",U Shelling,
"POINT (36.252768 47.46214 0.0)",U Shelling,
"POINT (35.743751 47.452773 0.0)",U Shelling,
"POINT (33.50411 46.811291 0.0)",U Shelling,
"POINT (33.477331 46.809411 0.0)",U Shelling,
"POINT (33.490377 46.80095 0.0)",U Shelling,
"POINT (33.471151 46.795076 0.0)",U Shelling,
"POINT (32.73232 46.617798 0.0)",U Shelling,
"POINT (32.702108 46.600345 0.0)",U Shelling,
"POINT (32.723394 46.599401 0.0)",U Shelling,
"POINT (32.722092 46.57917 0.0)",U Shelling,
"POINT (32.519272 46.535278 0.0)",U Shelling,
"POINT (32.507942 46.533624 0.0)",U Shelling,
"POINT (32.530602 46.531262 0.0)",U Shelling,
"POINT (32.528885 46.517325 0.0)",U Shelling,
"POINT (32.489746 46.500785 0.0)",U Shelling,
"POINT (32.347463 46.356195 0.0)",U Shelling,
"POINT (32.84812 52.259047 0.0)",R Shelling,
"POINT (33.700858 52.07708 0.0)",R Shelling,
"POINT (31.972557 52.021708 0.0)",R Shelling,
"POINT (34.219875 51.812154 0.0)",R Shelling,
"POINT (34.068955 51.768444 0.0)",R Shelling,
"POINT (34.08936 51.656339 0.0)",R Shelling,
"POINT (34.113746 51.572533 0.0)",R Shelling,
"POINT (35.259053 51.018503 0.0)",R Shelling,
"POINT (35.274049 50.765663 0.0)",R Shelling,
"POINT (36.390459 50.300496 0.0)",R Shelling,
"POINT (36.842446 50.296561 0.0)",R Shelling,
"POINT (36.93171 50.289323 0.0)",R Shelling,
"POINT (36.787112 50.240631 0.0)",R Shelling,
"POINT (37.832187 49.980384 0.0)",R Shelling,
"POINT (37.511928 49.944279 0.0)",R Shelling,
"POINT (37.734741 49.881567 0.0)",R Shelling,
"POINT (37.684056 49.84968 0.0)",R Shelling,
"POINT (37.690393 49.811193 0.0)",R Shelling,
"POINT (37.703096 49.804878 0.0)",R Shelling,
"POINT (37.693482 49.80147 0.0)",R Shelling,
"POINT (37.733652 49.780942 0.0)",R Shelling,
"POINT (37.702752 49.778614 0.0)",R Shelling,
"POINT (37.715456 49.776286 0.0)",R Shelling,
"POINT (37.754938 49.773737 0.0)",R Shelling,
"POINT (37.676985 49.715111 0.0)",R Shelling,
"POINT (37.636206 49.708844 0.0)",R Shelling,
"POINT (37.915192 49.68602 0.0)",R Shelling,
"POINT (37.909604 49.647858 0.0)",R Shelling,
"POINT (37.880765 49.646969 0.0)",R Shelling,
"POINT (37.927344 49.63 0.0)",R Shelling,
"POINT (37.92986 49.606716 0.0)",R Shelling,
"POINT (37.947709 49.539903 0.0)",R Shelling,
"POINT (37.958296 49.533537 0.0)",R Shelling,
"POINT (37.947232 49.52379 0.0)",R Shelling,
"POINT (37.936036 49.507365 0.0)",R Shelling,
"POINT (37.912981 49.476802 0.0)",R Shelling,
"POINT (37.930148 49.443106 0.0)",R Shelling,
"POINT (37.930148 49.430381 0.0)",R Shelling,
"POINT (37.915508 49.41774 0.0)",R Shelling,
"POINT (37.950064 49.330176 0.0)",R Shelling,
"POINT (38.005645 49.2394 0.0)",R Shelling,
"POINT (38.020993 49.226298 0.0)",R Shelling,
"POINT (38.044176 49.20962 0.0)",R Shelling,
"POINT (37.986244 49.2065 0.0)",R Shelling,
"POINT (38.056012 49.19602 0.0)",R Shelling,
"POINT (38.052579 49.174677 0.0)",R Shelling,
"POINT (37.981512 49.157841 0.0)",R Shelling,
"POINT (38.020307 49.14796 0.0)",R Shelling,
"POINT (38.114034 49.14414 0.0)",R Shelling,
"POINT (38.116622 49.13396 0.0)",R Shelling,
"POINT (38.127767 49.12527 0.0)",R Shelling,
"POINT (37.974571 49.08343 0.0)",R Shelling,
"POINT (38.011121 49.073942 0.0)",R Shelling,
"POINT (37.991208 49.055497 0.0)",R Shelling,
"POINT (38.079976 49.00164 0.0)",R Shelling,
"POINT (38.121954 48.986564 0.0)",R Shelling,
"POINT (38.093802 48.984086 0.0)",R Shelling,
"POINT (37.854566 48.909941 0.0)",R Shelling,
"POINT (38.268563 48.80895 0.0)",R Shelling,
"POINT (38.254194 48.797964 0.0)",R Shelling,
"POINT (38.243894 48.786429 0.0)",R Shelling,
"POINT (38.228444 48.786203 0.0)",R Shelling,
"POINT (38.15051 48.757014 0.0)",R Shelling,
"POINT (38.133344 48.756335 0.0)",R Shelling,
"POINT (38.194971 48.753505 0.0)",R Shelling,
"POINT (38.155317 48.747054 0.0)",R Shelling,
"POINT (38.201837 48.74128 0.0)",R Shelling,
"POINT (38.193082 48.736866 0.0)",R Shelling,
"POINT (38.089227 48.696205 0.0)",R Shelling,
"POINT (38.066568 48.692466 0.0)",R Shelling,
"POINT (38.083047 48.68952 0.0)",R Shelling,
"POINT (38.097555 48.68531 0.0)",R Shelling,
"POINT (38.081674 48.682267 0.0)",R Shelling,
"POINT (38.088369 48.679207 0.0)",R Shelling,
"POINT (38.095407 48.67002 0.0)",R Shelling,
"POINT (38.03481 48.636572 0.0)",R Shelling,
"POINT (38.021078 48.633735 0.0)",R Shelling,
"POINT (38.026914 48.631807 0.0)",R Shelling,
"POINT (38.026571 48.62534 0.0)",R Shelling,
"POINT (38.026394 48.61841 0.0)",R Shelling,
"POINT (38.01159 48.607134 0.0)",R Shelling,
"POINT (38.024849 48.605478 0.0)",R Shelling,
"POINT (38.030171 48.60196 0.0)",R Shelling,
"POINT (37.858079 48.592544 0.0)",R Shelling,
"POINT (38.024849 48.592537 0.0)",R Shelling,
"POINT (38.003693 48.591014 0.0)",R Shelling,
"POINT (38.034656 48.58906 0.0)",R Shelling,
"POINT (37.839539 48.582325 0.0)",R Shelling,
"POINT (38.030662 48.581645 0.0)",R Shelling,
"POINT (37.962545 48.5743 0.0)",R Shelling,
"POINT (37.921937 48.573012 0.0)",R Shelling,
"POINT (37.993737 48.572189 0.0)",R Shelling,
"POINT (38.009702 48.57025 0.0)",R Shelling,
"POINT (37.950432 48.564152 0.0)",R Shelling,
"POINT (38.018442 48.56376 0.0)",R Shelling,
"POINT (38.002149 48.562533 0.0)",R Shelling,
"POINT (38.01372 48.5619 0.0)",R Shelling,
"POINT (38.016329 48.55763 0.0)",R Shelling,
"POINT (37.940133 48.555517 0.0)",R Shelling,
"POINT (37.988993 48.555083 0.0)",R Shelling,
"POINT (37.972857 48.544742 0.0)",R Shelling,
"POINT (37.838406 48.54366 0.0)",R Shelling,
"POINT (37.69369 48.543003 0.0)",R Shelling,
"POINT (37.880829 48.541536 0.0)",R Shelling,
"POINT (37.962377 48.537635 0.0)",R Shelling,
"POINT (37.972677 48.53468 0.0)",R Shelling,
"POINT (37.956541 48.524903 0.0)",R Shelling,
"POINT (37.969759 48.524676 0.0)",R Shelling,
"POINT (37.959459 48.51944 0.0)",R Shelling,
"POINT (37.90778 48.516867 0.0)",R Shelling,
"POINT (37.950189 48.511145 0.0)",R Shelling,
"POINT (37.700556 48.508442 0.0)",R Shelling,
"POINT (37.759608 48.506622 0.0)",R Shelling,
"POINT (37.890596 48.48023 0.0)",R Shelling,
"POINT (37.911195 48.477271 0.0)",R Shelling,
"POINT (37.940327 48.474631 0.0)",R Shelling,
"POINT (37.930542 48.47025 0.0)",R Shelling,
"POINT (37.942387 48.469111 0.0)",R Shelling,
"POINT (37.939039 48.467233 0.0)",R Shelling,
"POINT (37.928705 48.459857 0.0)",R Shelling,
"POINT (37.892656 48.453937 0.0)",R Shelling,
"POINT (37.926301 48.448814 0.0)",R Shelling,
"POINT (37.906904 48.442437 0.0)",R Shelling,
"POINT (37.929391 48.434238 0.0)",R Shelling,
"POINT (37.923898 48.41145 0.0)",R Shelling,
"POINT (37.95205 48.405186 0.0)",R Shelling,
"POINT (37.950677 48.398007 0.0)",R Shelling,
"POINT (37.917203 48.395271 0.0)",R Shelling,
"POINT (37.930239 48.373154 0.0)",R Shelling,
"POINT (37.872571 48.32638 0.0)",R Shelling,
"POINT (37.854375 48.32204 0.0)",R Shelling,
"POINT (37.846135 48.304462 0.0)",R Shelling,
"POINT (37.821475 48.281249 0.0)",R Shelling,
"POINT (37.779488 48.27748 0.0)",R Shelling,
"POINT (37.813107 48.251698 0.0)",R Shelling,
"POINT (37.787925 48.247725 0.0)",R Shelling,
"POINT (37.752219 48.226229 0.0)",R Shelling,
"POINT (37.746006 48.215 0.0)",R Shelling,
"POINT (37.779074 48.20466 0.0)",R Shelling,
"POINT (37.767669 48.200835 0.0)",R Shelling,
"POINT (37.6478 48.195 0.0)",R Shelling,
"POINT (37.777282 48.182068 0.0)",R Shelling,
"POINT (37.786552 48.171537 0.0)",R Shelling,
"POINT (37.643729 48.161461 0.0)",R Shelling,
"POINT (37.794448 48.152758 0.0)",R Shelling,
"POINT (37.647388 48.1363 0.0)",R Shelling,
"POINT (37.803374 48.13214 0.0)",R Shelling,
"POINT (37.744666 48.131452 0.0)",R Shelling,
"POINT (37.668448 48.12664 0.0)",R Shelling,
"POINT (37.759772 48.119994 0.0)",R Shelling,
"POINT (37.495525 48.108408 0.0)",R Shelling,
"POINT (37.555449 48.1067 0.0)",R Shelling,
"POINT (37.633837 48.102157 0.0)",R Shelling,
"POINT (37.65066 48.099979 0.0)",R Shelling,
"POINT (37.614096 48.097571 0.0)",R Shelling,
"POINT (37.636583 48.096654 0.0)",R Shelling,
"POINT (37.599348 48.094398 0.0)",R Shelling,
"POINT (37.621321 48.08339 0.0)",R Shelling,
"POINT (37.633166 48.075477 0.0)",R Shelling,
"POINT (37.640547 48.07398 0.0)",R Shelling,
"POINT (37.640736 48.071178 0.0)",R Shelling,
"POINT (37.604 48.06 0.0)",R Shelling,
"POINT (37.576019 48.056815 0.0)",R Shelling,
"POINT (37.587692 48.055209 0.0)",R Shelling,
"POINT (37.572243 48.034436 0.0)",R Shelling,
"POINT (37.545144 48.00904 0.0)",R Shelling,
"POINT (37.534725 48.004248 0.0)",R Shelling,
"POINT (37.236368 47.994232 0.0)",R Shelling,
"POINT (37.307779 47.987339 0.0)",R Shelling,
"POINT (37.265894 47.985271 0.0)",R Shelling,
"POINT (37.293016 47.97653 0.0)",R Shelling,
"POINT (37.424787 47.967229 0.0)",R Shelling,
"POINT (37.448991 47.965275 0.0)",R Shelling,
"POINT (37.468046 47.955504 0.0)",R Shelling,
"POINT (37.481092 47.949641 0.0)",R Shelling,
"POINT (37.500318 47.947801 0.0)",R Shelling,
"POINT (37.504781 47.945272 0.0)",R Shelling,
"POINT (37.506545 47.94049 0.0)",R Shelling,
"POINT (37.50358 47.939752 0.0)",R Shelling,
"POINT (37.497228 47.93745 0.0)",R Shelling,
"POINT (37.4786 47.921 0.0)",R Shelling,
"POINT (37.477928 47.914491 0.0)",R Shelling,
"POINT (37.498294 47.909992 0.0)",R Shelling,
"POINT (37.507907 47.876382 0.0)",R Shelling,
"POINT (37.51608 47.8536 0.0)",R Shelling,
"POINT (37.501384 47.850815 0.0)",R Shelling,
"POINT (37.229963 47.839239 0.0)",R Shelling,
"POINT (36.824499 47.836935 0.0)",R Shelling,
"POINT (36.809736 47.831288 0.0)",R Shelling,
"POINT (36.688389 47.82854 0.0)",R Shelling,
"POINT (36.829305 47.826909 0.0)",R Shelling,
"POINT (36.807848 47.823567 0.0)",R Shelling,
"POINT (36.574475 47.8231 0.0)",R Shelling,
"POINT (36.831194 47.817804 0.0)",R Shelling,
"POINT (37.10671 47.817573 0.0)",R Shelling,
"POINT (36.841665 47.814115 0.0)",R Shelling,
"POINT (36.631551 47.8042 0.0)",R Shelling,
"POINT (36.982084 47.786326 0.0)",R Shelling,
"POINT (36.607176 47.783904 0.0)",R Shelling,
"POINT (37.257772 47.777675 0.0)",R Shelling,
"POINT (37.278715 47.775598 0.0)",R Shelling,
"POINT (36.960283 47.774214 0.0)",R Shelling,
"POINT (37.267385 47.764061 0.0)",R Shelling,
"POINT (36.98483 47.761637 0.0)",R Shelling,
"POINT (37.253652 47.761522 0.0)",R Shelling,
"POINT (37.245228 47.755433 0.0)",R Shelling,
"POINT (37.055212 47.744441 0.0)",R Shelling,
"POINT (36.562802 47.73012 0.0)",R Shelling,
"POINT (36.263071 47.664784 0.0)",R Shelling,
"POINT (36.308046 47.657847 0.0)",R Shelling,
"POINT (34.628462 47.644006 0.0)",R Shelling,
"POINT (36.328646 47.64212 0.0)",R Shelling,
"POINT (36.167922 47.64107 0.0)",R Shelling,
"POINT (36.29191 47.640038 0.0)",R Shelling,
"POINT (34.646573 47.632715 0.0)",R Shelling,
"POINT (34.45105 47.611426 0.0)",R Shelling,
"POINT (36.061884 47.609262 0.0)",R Shelling,
"POINT (35.739572 47.584386 0.0)",R Shelling,
"POINT (34.433026 47.57993 0.0)",R Shelling,
"POINT (36.29294 47.579858 0.0)",R Shelling,
"POINT (34.397062 47.578041 0.0)",R Shelling,
"POINT (36.036099 47.57504 0.0)",R Shelling,
"POINT (36.254145 47.57152 0.0)",R Shelling,
"POINT (35.783454 47.570315 0.0)",R Shelling,
"POINT (35.760795 47.56684 0.0)",R Shelling,
"POINT (35.33236 47.5633 0.0)",R Shelling,
"POINT (35.80268 47.5524 0.0)",R Shelling,
"POINT (35.58467 47.544366 0.0)",R Shelling,
"POINT (35.703116 47.54228 0.0)",R Shelling,
