WKT,name,description
"LINESTRING (38.2415955 48.4697252, 38.2304375 48.4664245, 38.2221977 48.4665383, 38.2232823 48.4696363, 38.2354156 48.4749604, 38.2326047 48.472357, 38.2304805 48.4742064, 38.2354156 48.4749604)",Russian Attack, Repelled,The enemy carried out assaults with the aim of taking over the territory of the Vuhlehirska TPP. It was unsuccessful. Ukrainian soldiers forced the occupiers to flee. 

The weak assaults of the occupiers on the directions Klynove - Vershyna, Myronivka - Vuhlehirska TPP failed again.

"LINESTRING (38.1448638 48.4292185, 38.1683757 48.4313244, 38.1647287 48.4300292, 38.1643211 48.4320221, 38.1683757 48.4313244)",Russian Attack,Fighting continues in the Novoluhansky region.
"POINT (38.1389927 48.5144682)",Air Strike,
"POINT (38.2190998 48.7372371)",Air Strike,
"POINT (37.4898971 47.8045451)",Air Strike,
"POINT (37.5530063 47.9930765)",Air Strike,
"POINT (37.563418 48.1570529)",Shelling,
"POINT (37.7593495 48.1912316)",Shelling,
"POINT (37.2992956 47.9889361)",Shelling,
"POINT (37.5049724 47.8548537)",Shelling,
"POINT (37.3130286 47.7476485)",Shelling,
"POINT (37.3186843 47.7560395)",Shelling,
"POINT (37.2565429 47.7814226)",Shelling,
"POINT (37.2395484 47.7736936)",Shelling,
"POINT (36.9977102 47.7886208)",Shelling,
"POINT (36.9740211 47.7835459)",Shelling,
"POINT (36.6545878 47.8057082)",Shelling,
"POINT (36.6260343 47.8028057)",Shelling,
"POINT (37.0222772 47.7410084)",Shelling,
"POINT (37.0466731 47.7278644)",Shelling,
"POINT (36.4899942 47.7067489)",Shelling,
"POINT (36.4879342 47.7210709)",Shelling,
"POINT (36.4016352 47.6574319)",Shelling,
"POINT (36.3745127 47.6488749)",Shelling,
"POINT (35.9340889 47.5267063)",Shelling,
"POINT (35.908683 47.5399188)",Shelling,
"POINT (35.7083079 47.5343139)",Shelling,
"POINT (35.694575 47.556793)",Shelling,
"POINT (38.0916447 48.7561747)",Shelling,
"POINT (38.0810017 48.7518741)",Shelling,
"POINT (38.2275595 48.7310754)",Shelling,
"POINT (38.2034905 48.7337296)",Shelling,
"POINT (38.1415391 48.5978186)",Shelling,
"POINT (38.1353597 48.6158658)",Shelling,
"POINT (38.1231714 48.6269865)",Shelling,
"POINT (38.1283212 48.6382179)",Shelling,
"POINT (38.1359575 48.6697524)",Shelling,
"POINT (38.1225679 48.6719063)",Shelling,
"POINT (38.1172464 48.6631768)",Shelling,
"POINT (38.0480451 48.5938118)",Shelling,
"POINT (38.0126828 48.6092502)",Shelling,
"POINT (38.018691 48.5792771)",Shelling,
"POINT (38.0284757 48.5924493)",Shelling,
"POINT (38.0559415 48.6316049)",Shelling,
"POINT (38.072936 48.6028938)",Shelling,
"POINT (38.1547039 48.5205906)",Shelling,
"POINT (38.1571072 48.5109252)",Shelling,
"POINT (38.129813 48.5216139)",Shelling,
"POINT (38.1126469 48.5180892)",Shelling,
"POINT (38.0850094 48.5172932)",Shelling,
"POINT (38.0836361 48.528208)",Shelling,
"POINT (37.868862 48.3973304)",Shelling,
"POINT (37.8605062 48.3802572)",Shelling,
"POINT (37.8865987 48.3665736)",Shelling,
"POINT (38.1819419 48.4309115)",Shelling,
"POINT (38.1763825 48.4506922)",Shelling,
"POINT (38.1664068 48.4557929)",Shelling,
"POINT (38.2429178 48.7985293)",Shelling,
"POINT (38.2356345 48.8135894)",Shelling,
"POINT (38.0870493 48.795137)",Shelling,
"POINT (38.1042154 48.8116443)",Shelling,
"POINT (38.0825861 48.8231736)",Shelling,
"POINT (38.0784662 48.8600043)",Shelling,
"POINT (38.0592402 48.8545831)",Shelling,
"POINT (38.0942591 48.8487094)",Shelling,
"POINT (38.1963887 48.9274583)",Shelling,
"POINT (38.2024058 48.9145993)",Shelling,
"POINT (38.1838663 48.9085072)",Shelling,
"POINT (37.5858754 48.7048795)",Shelling,
"POINT (37.5601262 48.718472)",Shelling,
"POINT (37.6112812 48.756285)",Shelling,
"POINT (37.5690525 48.749268)",Shelling,
"POINT (37.4282712 48.9940418)",Shelling,
"POINT (37.4280995 48.9870581)",Shelling,
"POINT (37.4129933 48.990888)",Shelling,
"POINT (37.4071568 48.9846924)",Shelling,
"POINT (37.3911923 48.9860442)",Shelling,
"POINT (37.3110265 48.9827773)",Shelling,
"POINT (37.3057049 48.9998984)",Shelling,
"POINT (37.2718878 48.9906638)",Shelling,
"POINT (37.2559235 48.9996736)",Shelling,
"POINT (37.451592 48.954333)",Shelling,
"POINT (37.453652 48.9415936)",Shelling,
"POINT (36.9155745 49.1145224)",Shelling,
"POINT (36.8946318 49.1073309)",Shelling,
"POINT (36.7589323 49.6487269)",Shelling,
"POINT (36.7509482 49.6305673)",Shelling,
"POINT (36.7416785 49.6655787)",Shelling,
"POINT (37.0089283 49.8279171)",Shelling,
"POINT (36.9876423 49.8378823)",Shelling,
"POINT (36.7988148 49.7501178)",Shelling,
"POINT (36.8060875 49.7622703)",Shelling,
"POINT (36.95228 49.8728551)",Shelling,
"POINT (36.9302456 49.8779454)",Shelling,
"POINT (36.5652649 50.1141083)",Shelling,
"POINT (36.5508453 50.1209328)",Shelling,
"POINT (36.5254762 50.1150299)",Shelling,
"POINT (36.4753032 50.1303011)",Shelling,
"POINT (36.4519573 50.1367933)",Shelling,
"POINT (36.4322163 50.1360231)",Shelling,
"POINT (36.4102436 50.140204)",Shelling,
"POINT (36.4150501 50.1236982)",Shelling,
"POINT (36.4480091 50.1187454)",Shelling,
"POINT (36.3953091 50.0896783)",Shelling,
"POINT (36.3834644 50.0843915)",Shelling,
"POINT (36.2649973 50.1690205)",Shelling,
"POINT (36.3055093 50.1832024)",Shelling,
"POINT (36.2910898 50.2070492)",Shelling,
"POINT (36.2698038 50.217705)",Shelling,
"POINT (36.2588109 50.2275233)",Shelling,
"POINT (36.2289484 50.2359352)",Shelling,
"POINT (36.251436 50.2202313)",Shelling,
"POINT (36.2310083 50.2171558)",Shelling,
"POINT (36.1717851 50.2615116)",Shelling,
"POINT (36.17745 50.2558048)",Shelling,
"POINT (36.2076624 50.2559145)",Shelling,
"POINT (36.1910112 50.2500972)",Shelling,
"POINT (36.1901529 50.2381312)",Shelling,
"POINT (36.1678369 50.2358254)",Shelling,
"POINT (36.9329236 49.3332307)",Shelling,
"POINT (36.9276818 49.3248351)",Shelling,
"POINT (36.909829 49.3125264)",Shelling,
"POINT (36.872037 49.7244153)",Shelling,
"POINT (36.92475 49.43377)",Shelling,
"POINT (37.06916 49.53479)",Shelling,
"POINT (37.06573 49.53176)",Shelling,
"POINT (37.97231 48.94369)",Shelling,
"POINT (38.10809 48.66936)",Shelling,
"POINT (38.1031558 48.6670875)",Shelling,
"POINT (38.1232 48.42988)",Shelling,
"POINT (38.15434 48.45452)",Shelling,
"POINT (37.82313 48.29648)",Shelling,
"POINT (37.71046 48.16993)",Shelling,
"POINT (37.2706361 47.7037367)",Shelling,
"POINT (37.2517533 47.8923881)",Shelling,
"POINT (37.28978 47.85966)",Shelling,
"POINT (37.120266 47.9334936)",Shelling,
"POINT (37.3298306 47.7075762)",Shelling,
"POINT (35.99419 47.52431)",Shelling,
"POINT (35.55013 47.75015)",Shelling,
"POINT (33.43963 47.40782)",Shelling,
"POINT (33.221 47.40819)",Shelling,
"POINT (33.18746 47.20687)",Shelling,
"POINT (33.1764618 47.2039293)",Shelling,
"POINT (33.03475 47.28413)",Shelling,
"POINT (33.01217 47.25777)",Shelling,
"POINT (33.01682 47.23936)",Shelling,
"POINT (33.0192929 47.2516069)",Shelling,
"POINT (32.8599663 47.0240752)",Shelling,
"POINT (32.85032 47.0845)",Shelling,
"POINT (32.3741 46.97519)",Shelling,
"POINT (32.46741 46.92961)",Shelling,
"POINT (32.6449894 46.9031559)",Shelling,
"POINT (32.2389092 47.0501102)",Shelling,
"POINT (32.08867 46.96746)",Shelling,
"POINT (32.10624 46.97291)",Shelling,
"POINT (32.00741 47.03888)",Shelling,
"POINT (32.00281 47.04744)",Shelling,
"POINT (32.2878728 46.5952345)",Shelling,
"POINT (32.29047 46.61069)",Shelling,
"POINT (32.25668 46.61192)",Shelling,
"POINT (32.10114 46.62612)",Shelling,
"POINT (32.1029935 46.7060004)",Shelling,
"POINT (32.02737 46.68805)",Shelling,
"POINT (32.03115 46.69738)",Shelling,
"POINT (34.4158563 47.5716059)",Shelling,
"POINT (34.3708811 47.5660465)",Shelling,
"POINT (37.3261702 48.0476785)",Shelling,
"POINT (32.1247011 46.9705734)",Missile Strike,
"POINT (36.3043585 50.0015031)",Shelling,
"POINT (36.3615225 49.9866672)",Shelling,
"POINT (36.9415429 49.6383266)",Explosion!,Something important?
"POINT (33.6795077 47.4499693)",Shelling,
