WKT,name,description
"POINT (32.1521794 46.6089085)",Shelling,
"POINT (32.13822 46.6149)",Shelling,
"POINT (32.08578 46.62181)",Shelling,
"POINT (32.00603 46.68681)",Shelling,
"POINT (31.96816 46.72874)",Shelling,
"POINT (31.9763982 46.7297665)",Shelling,
"POINT (32.13189 46.61958)",Shelling,
"POINT (32.1509397 46.6191083)",Shelling,
"POINT (32.37652 46.96822)",Shelling,
"POINT (32.37889 46.97256)",Shelling,
"POINT (32.45824 47.03672)",Shelling,
"POINT (32.23384 47.11302)",Shelling,
"POINT (32.5751842 47.3396655)",Shelling,
"POINT (32.84818 47.22863)",Shelling,
"POINT (32.8752483 47.2241436)",Shelling,
"POINT (32.88139 47.25496)",Shelling,
"POINT (32.9303 47.29716)",Shelling,
"POINT (32.9585767 47.3083479)",Shelling,
"POINT (32.97218 47.29766)",Shelling,
"POINT (33.02086 47.3104)",Shelling,
"POINT (32.98734 47.26024)",Shelling,
"POINT (32.98866 47.24219)",Shelling,
"POINT (33.06663 47.22979)",Shelling,
"POINT (33.0742098 47.2174528)",Shelling,
"POINT (33.13603 47.38804)",Shelling,
"POINT (33.5572 47.50383)",Shelling,
"POINT (33.0435608 47.0582566)",Shelling,
"POINT (33.0583236 47.0930948)",Shelling,
"POINT (33.05561 47.10233)",Shelling,
"POINT (33.0233055 47.1741255)",Shelling,
"POINT (33.03898 47.18024)",Shelling,
"POINT (33.19231 47.22757)",Shelling,
"POINT (33.1937 47.22419)",Shelling,
"POINT (33.3175437 47.2174906)",Shelling,
"POINT (33.3250968 47.2039638)",Shelling,
"POINT (33.3047 47.2174)",Shelling,
"POINT (33.30951 47.20698)",Shelling,
"POINT (33.15359 47.17667)",Shelling,
"POINT (33.26122 47.13682)",Shelling,
"POINT (33.15264 47.14224)",Shelling,
"POINT (33.44717 47.41662)",Shelling,
"POINT (33.3338539 47.023977)",Shelling,
"POINT (33.2947151 46.9430548)",Shelling,
"POINT (33.2506883 46.9414684)",Shelling,
"POINT (33.25659 46.94488)",Shelling,
"POINT (35.14611 47.23882)",Shelling,
"POINT (35.16143 47.33546)",Shelling,
"POINT (35.1645 47.35679)",Shelling,
"POINT (35.1443625 47.36913)",Shelling,
"POINT (35.3349 47.34697)",Shelling,
"POINT (35.37119 47.44926)",Shelling,
"POINT (35.43863 47.40884)",Shelling,
"POINT (35.4355002 47.4032998)",Shelling,
"POINT (35.3992 47.39217)",Shelling,
"POINT (35.39496 47.40397)",Shelling,
"POINT (35.4412 47.61905)",Shelling,
