WKT,name,description
"POLYGON ((37.5202658 47.9761921, 37.5305263 47.9845092, 37.5447099 47.9807318, 37.5458471 47.9839347, 37.5307963 47.9890734, 37.5202658 47.9761921))",Ukrainian Advance,as of 6/21
"POLYGON ((35.7990237 47.5016264, 35.7980796 47.4969294, 35.7993671 47.4803127, 35.804989 47.4800807, 35.8073709 47.4751498, 35.8157607 47.4733223, 35.8411237 47.4747727, 35.8497856 47.4838818, 35.8506868 47.4900589, 35.8496729 47.4903214, 35.8457247 47.4885235, 35.8392874 47.4822012, 35.8267871 47.4803637, 35.8174863 47.4798229, 35.8117357 47.4813891, 35.8079042 47.4881647, 35.8057585 47.4911516, 35.800915 47.5017449, 35.7990237 47.5016264))",Ukrainian Advance,as of 6/21
"POINT (33.4445931 44.6039741)",Explosions?,"Two powerful explosions were heard in Sevastopol. After one of the explosions, a large object fell into the water at a distance of about 1.5 km on the traverse of Victory Park in the city and a fountain of water rose up. This is reported by local residents."
"POINT (35.3802237 45.1122371)",Train Tracks Damaged By Saboteurs ,Unknown exact location
"POINT (38.2538646 48.809424)",Russian T-80BV Destroyed,
"POINT (38.2653484 48.8138153)",Russian T-80BV Destroyed,
"POINT (38.25991 48.80977)",Russian T-80BV Destroyed,
"POINT (36.6407975 47.7314249)",Russian BMP-3 Destroyed,
"POINT (35.997662 47.413748)",Russian Air Defense Thing Destroyed,tarps?
"POINT (35.425143 47.425048)",Russian Equipment Destroyed,KSHM - 1 unit.
mt12 rapier - 5 pcs.
Cars with BK-2 units.
50 military personnel.
"POINT (36.7535 47.77608333333333)",Ukrainian Kozak-2 Destroyed,
"POINT (36.612722222222224 47.739916666666666)",Ukrainian BMP-2 Destroyed,
"POINT (38.0863838 48.9890608)",TOS Strike,
"POINT (36.9733634 55.5622412)",Ukrainian Drones Shot Down.,
"POINT (37.0689152 55.4350837)",Ukrainian Drones Shot Down.,
"POINT (34.6439318 47.6489223)",Drone Strike,
"POINT (36.592954 47.7436339)",Drone Strike,
"POINT (37.0672451 47.3716631)",GMLR Strike,
"POINT (35.6793061 47.2718161)",Strike,
"POINT (37.8670724 48.1310175)",Strike,
"POINT (36.6143478 46.9036517)",Strike,
"POINT (33.4300991 47.8508716)",Explosions,
"POINT (35.1846561 47.8738991)",Explosions,
"POINT (35.8072206 47.4809799)",Russian Drone Strike,
"POINT (32.6423078 52.246312)",Airstrike,
"POINT (32.8467017 52.258921)",Airstrike,
"POINT (34.4567854 51.2405293)",Airstrike,
"POINT (37.7109475 49.7608882)",Airstrike,
"POINT (37.9369654 49.3312366)",Airstrike,
"POINT (38.251041 48.9203815)",Airstrike,
"POINT (38.1136394 48.8750221)",Airstrike,
"POINT (37.9491649 48.4662616)",Airstrike,
"POINT (37.835588 48.3359909)",Airstrike,
"POINT (37.7541646 48.1179725)",Airstrike,
"POINT (37.5950761 48.095054)",Airstrike,
"POINT (37.5300594 47.9867386)",Airstrike,
"POINT (37.4917252 47.858144)",Airstrike,
"POINT (35.8096646 47.5725918)",Airstrike,
"POINT (35.3725185 47.5843711)",Airstrike,
