WKT,name,description
"POINT (39.20972 48.398237 0.0)",Russian Military Hospital 5/20,5/20

The enemy continues to use civilian medical facilities in the temporarily occupied territories of Ukraine for their own purposes. Thus, the occupiers turned the upper floors of the Lutuginsky District Territorial Medical Association into a military hospital, and to cover it, they left a children's ward on the first floor. Currently, about 100 Russian servicemen with injuries of varying degrees of severity are being treated at the medical facility. This number is the peak of the military hospital's capacity to provide medical services. At the same time, medical assistance to the civilian population is not provided by the personnel of the military hospital.
"POINT (37.60975 48.0715 0.0)",Russian MT-LB Destroyed,
"POINT (37.614472 48.069417 0.0)",Russian BMP-2 Destroyed,
"POINT (37.52038888888889 47.95080555555556)",Russian T-72B Destroyed,
"POINT (34.746658 47.474227 0.0)",Ammo Warehouse Destroyed,
"POINT (36.7115635 46.7995923)",Explosions?,
"POINT (38.022389 48.745556 0.0)",Ukrainian BMP-1 Destroyed,
"POINT (38.109 48.83 0.0)",Ukrainian SPG Destroyed,
"POINT (37.9412 48.62602)",Ukrainian APC Destroyed,
"POINT (38.182281 48.26128 0.0)",Strike,
"POINT (38.224822 48.167102 0.0)",Strike,
"POINT (35.692155 47.236975 0.0)",Strike,
"POINT (36.574802 47.09705 0.0)",Strike,
"POINT (38.143926 49.50732 0.0)",Strike,
"POINT (37.522009 47.122737 0.0)",Air Defense Active,
"POINT (35.365696 47.593253 0.0)",Rocket Strike,
"POINT (37.603572 48.837953 0.0)",Rocket Strike,
"POINT (37.54767 48.609121 0.0)",Rocket Strike,
"POINT (32.653389 46.715163 0.0)",Strike,
"POINT (33.418342 46.838101 0.0)",Airstrike,
"POINT (37.384032 50.420611 0.0)",Airstrike,
"POINT (37.904337 49.632245 0.0)",Airstrike,
"POINT (37.959365 48.943182 0.0)",Airstrike,
"POINT (38.240065 48.808154 0.0)",Airstrike,
"POINT (37.964799 48.576042 0.0)",Airstrike,
"POINT (37.910898 48.571531 0.0)",Airstrike,
"POINT (37.87708 48.482799 0.0)",Airstrike,
"POINT (37.845495 48.399782 0.0)",Airstrike,
"POINT (37.524988 48.005849 0.0)",Airstrike,
"POINT (36.486757 47.708067 0.0)",Airstrike,
"POINT (32.68404 46.656516 0.0)",Airstrike,
"POINT (37.444036 50.396498 0.0)",Airstrike,
"POINT (36.928247 50.331469 0.0)",Airstrike,
"POINT (36.426765 50.257735 0.0)",Airstrike,
