WKT,name,description
"POLYGON ((37.6037408 48.0574925, 37.600836 48.056499, 37.5987626 48.0553411, 37.5973035 48.0520709, 37.5971748 48.0492164, 37.5983335 48.0465914, 37.6044704 48.0428042, 37.6133109 48.0392175, 37.6246835 48.0360037, 37.6355411 48.0335071, 37.6447766 48.0290425, 37.6443962 48.0338266, 37.6401986 48.043322, 37.6388288 48.0501135, 37.6424337 48.0568261, 37.6428127 48.0608036, 37.6363565 48.0584677, 37.624941 48.0577219, 37.6108647 48.0576933, 37.6037408 48.0574925))",Russian Advance,as of 10/26
"POLYGON ((37.6932613 48.0710846, 37.6866605 48.076412, 37.685384 48.0805764, 37.6833348 48.0846261, 37.681811 48.086332, 37.6683785 48.0852426, 37.6654174 48.0845545, 37.6614473 48.0829631, 37.6587759 48.0809632, 37.6585167 48.0691146, 37.6612596 48.0673141, 37.6647748 48.0658578, 37.6696165 48.0651532, 37.6733422 48.0632439, 37.6775825 48.067723, 37.6779764 48.0701486, 37.6906964 48.0671834, 37.6932613 48.0710846))",Russian Control,as of 10/26
"POINT (39.16339 48.389991 0.0)",Fortifications,10/26

A bunch of soldiers. Trenches along the road near the turn to the reservoir to Uspenka. There, concrete fastening blocks were placed on the trenches.
"POINT (39.302324 48.571854 0.0)",Suspicious cars parked,10/26

There are a lot of cars parked near the prosecutor's office and the traffic police in the center on Kotsyubinsky. Parking is also right on the tram tracks.
"POINT (39.306847 48.546811 0.0)",Lots of Russians,10/26

There are a lot of military men in Lugansk. Urals park in the middle of the road right on the tram line. Strangers go around the city looking for military agencies. All day long, the Tiger rushed through the city with machine guns on the roof.
He drives like a patrol car, he doesn't follow the rules, you might think that he's stoned behind the wheel.

There are many people and civilian vehicles in the city. There are no traces of repair work in the city.
"POINT (36.042341 47.317247 0.0)",Russians kidnap women,10/26
Novomykhailivka, Berdyansk district (near the city of Tokmak), the village is in complete disarray. orcs kidnap people, before they kidnapped only men, but now they have also taken women who have children at home... They kidnap and torture.
"POINT (39.59193 49.215819 0.0)",Russians kick children out of kindergarten,10/26

In Bilovodsk, children were kicked out of kindergarten №4, and the Russian Guard was stationed in the building of the kindergarten. The premises and yard are littered and littered.
"POINT (34.718353 47.287816 0.0)",Many Russians in town,10/26
In the village Velika Bilozerka, there are a lot of them, they also move into empty houses, and they go from house to house and look for the families of boys who are in the Armed Forces
"POINT (36.34383 47.061074 0.0)",Russians move into empty houses,10/26
Many orcs have settled in the village of Gyunivka, they are settling in empty houses. Serhii Tsvetov, the headman of the village of Gyunivka, helps them settle
"POINT (38.707809 49.610208 0.0)",Russian soldiers live in houses,10/26
"POINT (38.217908 49.045274 0.0)",Buryats settle the city.,10/26

There was information about occupied Kreminnaya. The Buryats came to the city, who apparently did not want to fight and kill.

Fresh Buryats, still alive, were brought to the city. Buryats independently look for abandoned houses and apartments, settle in them because it is cold.
"POINT (36.216444 47.195388 0.0)",Kadyrov move into houses,10/26
In Chernihivka, the colloborant Shchypenko and her traitors continue to move Kadyriv residents into empty houses. It's a pity for her "liberators", so that they don't freeze. But the time of reckoning is near, so there is not much time left to manage them.
"POINT (39.215503 48.406545 0.0)",Tanks dragging Ural,10/26

Tanks t62 and t72 - 3 pieces. From Lugansk towards Lutugino, they dragged 1 Ural with very large shells for rockets. Looks like diameter 152 is not less.

There are a lot of cars parked near the prosecutor's office and the traffic police in the center on Kotsyubinsky. Parking is also right on the tram tracks.
"POINT (35.2098018 47.8534354)",Drone Attack,
"POINT (30.565933 46.32506)",Suicide Drone,
"POINT (37.338178 50.160111 0.0)",Missile Strike,
"POINT (37.5738075 48.7703746)",Missile Strike,
"POINT (33.30631 47.317026 0.0)",Missile Strike,
"POINT (38.49885 48.03932)",Missile Strike,
"POINT (33.419317 46.753072 0.0)",Missile Strike,
"POINT (33.426194 46.843639 0.0)",Missile Strike,
"POINT (35.322131 47.088262 0.0)",Missile Strike,
"POINT (37.767454 49.853385)",U Shelling,
"POINT (37.787859 49.78844)",U Shelling,
"POINT (37.840044 49.764718)",U Shelling,
"POINT (37.915231 49.73943)",U Shelling,
"POINT (37.95746 49.704139)",U Shelling,
"POINT (37.931368 49.681708)",U Shelling,
"POINT (37.934114 49.660377)",U Shelling,
"POINT (37.98427 49.659116)",U Shelling,
"POINT (37.907335 49.64304)",U Shelling,
"POINT (37.920038 49.632145)",U Shelling,
"POINT (37.967978 49.58644)",U Shelling,
"POINT (37.99839 49.555007)",U Shelling,
"POINT (37.979458 49.525213)",U Shelling,
"POINT (37.989071 49.510279)",U Shelling,
"POINT (38.036156 49.48413)",U Shelling,
"POINT (37.976368 49.438222)",U Shelling,
"POINT (38.102853 49.41393)",U Shelling,
"POINT (38.122087 49.384346)",U Shelling,
"POINT (38.049646 49.382782)",U Shelling,
"POINT (38.084493 49.3702364)",U Shelling,
"POINT (38.012567 49.345219)",U Shelling,
"POINT (38.055482 49.276055)",U Shelling,
"POINT (38.047586 49.22877)",U Shelling,
"POINT (38.032823 49.203877)",U Shelling,
"POINT (38.089471 49.202307)",U Shelling,
"POINT (38.161631 49.111709)",U Shelling,
"POINT (38.020868 49.110585)",U Shelling,
"POINT (38.152018 49.095525)",U Shelling,
"POINT (38.021212 49.07079)",U Shelling,
"POINT (38.167124 49.053693)",U Shelling,
